druh_duchodu_kod,druh_duchodu,pohlavi_kod,pohlavi,referencni_obdobi,vyse_duchodu_kod,vyse_duchodu,pocet_nove_priznanych_duchodu
PK_D,Sirotčí důchod,T,Celkem,2014,I14000T14499,14000-14499,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I14500T14999,14500-14999,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I15000T15499,15000-15499,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I15500T15999,15500-15999,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I16000T16499,16000-16499,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I16500T16999,16500-16999,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I17000T17499,17000-17499,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I17500T17999,17500-17999,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I1T2999,1-2999,251.0
PK_D,Sirotčí důchod,T,Celkem,2014,I3000T3499,3000-3499,133.0
PK_D,Sirotčí důchod,T,Celkem,2014,I3500T3999,3500-3999,149.0
PK_D,Sirotčí důchod,T,Celkem,2014,I4000T4499,4000-4499,126.0
PK_D,Sirotčí důchod,T,Celkem,2014,I4500T4999,4500-4999,218.0
PK_D,Sirotčí důchod,T,Celkem,2014,I5000T5199,5000-5199,523.0
PK_D,Sirotčí důchod,T,Celkem,2014,I5200T5399,5200-5399,234.0
PK_D,Sirotčí důchod,T,Celkem,2014,I5400T5599,5400-5599,233.0
PK_D,Sirotčí důchod,T,Celkem,2014,I5600T5799,5600-5799,253.0
PK_D,Sirotčí důchod,T,Celkem,2014,I5800T5999,5800-5999,319.0
PK_D,Sirotčí důchod,T,Celkem,2014,I6000T6199,6000-6199,377.0
PK_D,Sirotčí důchod,T,Celkem,2014,I6200T6399,6200-6399,346.0
PK_D,Sirotčí důchod,T,Celkem,2014,I6400T6599,6400-6599,320.0
PK_D,Sirotčí důchod,T,Celkem,2014,I6600T6799,6600-6799,298.0
PK_D,Sirotčí důchod,T,Celkem,2014,I6800T6999,6800-6999,249.0
PK_D,Sirotčí důchod,T,Celkem,2014,I7000T7199,7000-7199,191.0
PK_D,Sirotčí důchod,T,Celkem,2014,I7200T7399,7200-7399,156.0
PK_D,Sirotčí důchod,T,Celkem,2014,I7400T7599,7400-7599,110.0
PK_D,Sirotčí důchod,T,Celkem,2014,I7600T7799,7600-7799,68.0
PK_D,Sirotčí důchod,T,Celkem,2014,I7800T7999,7800-7999,43.0
PK_D,Sirotčí důchod,T,Celkem,2014,I8000T8199,8000-8199,49.0
PK_D,Sirotčí důchod,T,Celkem,2014,I8200T8399,8200-8399,29.0
PK_D,Sirotčí důchod,T,Celkem,2014,I8400T8599,8400-8599,27.0
PK_D,Sirotčí důchod,T,Celkem,2014,I8600T8799,8600-8799,16.0
PK_D,Sirotčí důchod,T,Celkem,2014,I8800T8999,8800-8999,18.0
PK_D,Sirotčí důchod,T,Celkem,2014,I9000T9199,9000-9199,12.0
PK_D,Sirotčí důchod,T,Celkem,2014,I9200T9399,9200-9399,14.0
PK_D,Sirotčí důchod,T,Celkem,2014,I9400T9599,9400-9599,7.0
PK_D,Sirotčí důchod,T,Celkem,2014,I9600T9799,9600-9799,5.0
PK_D,Sirotčí důchod,T,Celkem,2014,I9800T9999,9800-9999,5.0
PK_D,Sirotčí důchod,T,Celkem,2014,I_GE18000,18000+,0.0
PK_D,Sirotčí důchod,T,Celkem,2014,I_T,Celkem,4806.0
PK_D,Sirotčí důchod,T,Celkem,2014,I_X,Neudáno,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I10000T10199,10000-10199,6.0
PK_D,Sirotčí důchod,T,Celkem,2015,I10200T10399,10200-10399,8.0
PK_D,Sirotčí důchod,T,Celkem,2015,I10400T10599,10400-10599,6.0
PK_D,Sirotčí důchod,T,Celkem,2015,I10600T10799,10600-10799,2.0
PK_D,Sirotčí důchod,T,Celkem,2015,I10800T10999,10800-10999,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I11000T11199,11000-11199,2.0
PK_D,Sirotčí důchod,T,Celkem,2015,I11200T11399,11200-11399,11.0
PK_D,Sirotčí důchod,T,Celkem,2015,I11400T11599,11400-11599,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I11600T11799,11600-11799,4.0
PK_D,Sirotčí důchod,T,Celkem,2015,I11800T11999,11800-11999,2.0
PK_D,Sirotčí důchod,T,Celkem,2015,I12000T12199,12000-12199,4.0
PK_D,Sirotčí důchod,T,Celkem,2015,I12200T12399,12200-12399,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I12400T12599,12400-12599,3.0
PK_D,Sirotčí důchod,T,Celkem,2015,I12600T12799,12600-12799,3.0
PK_D,Sirotčí důchod,T,Celkem,2015,I12800T12999,12800-12999,3.0
PK_D,Sirotčí důchod,T,Celkem,2015,I13000T13499,13000-13499,2.0
PK_D,Sirotčí důchod,T,Celkem,2015,I13500T13999,13500-13999,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I14000T14499,14000-14499,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I14500T14999,14500-14999,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I15000T15499,15000-15499,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I15500T15999,15500-15999,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I16000T16499,16000-16499,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I16500T16999,16500-16999,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I17000T17499,17000-17499,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I17500T17999,17500-17999,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I1T2999,1-2999,251.0
PK_D,Sirotčí důchod,T,Celkem,2015,I3000T3499,3000-3499,168.0
PK_D,Sirotčí důchod,T,Celkem,2015,I3500T3999,3500-3999,139.0
PK_D,Sirotčí důchod,T,Celkem,2015,I4000T4499,4000-4499,112.0
PK_D,Sirotčí důchod,T,Celkem,2015,I4500T4999,4500-4999,153.0
PK_D,Sirotčí důchod,T,Celkem,2015,I5000T5199,5000-5199,169.0
PK_D,Sirotčí důchod,T,Celkem,2015,I5200T5399,5200-5399,543.0
PK_D,Sirotčí důchod,T,Celkem,2015,I5400T5599,5400-5599,204.0
PK_D,Sirotčí důchod,T,Celkem,2015,I5600T5799,5600-5799,267.0
PK_D,Sirotčí důchod,T,Celkem,2015,I5800T5999,5800-5999,270.0
PK_D,Sirotčí důchod,T,Celkem,2015,I6000T6199,6000-6199,340.0
PK_D,Sirotčí důchod,T,Celkem,2015,I6200T6399,6200-6399,319.0
PK_D,Sirotčí důchod,T,Celkem,2015,I6400T6599,6400-6599,337.0
PK_D,Sirotčí důchod,T,Celkem,2015,I6600T6799,6600-6799,308.0
PK_D,Sirotčí důchod,T,Celkem,2015,I6800T6999,6800-6999,277.0
PK_D,Sirotčí důchod,T,Celkem,2015,I7000T7199,7000-7199,239.0
PK_D,Sirotčí důchod,T,Celkem,2015,I7200T7399,7200-7399,176.0
PK_D,Sirotčí důchod,T,Celkem,2015,I7400T7599,7400-7599,100.0
PK_D,Sirotčí důchod,T,Celkem,2015,I7600T7799,7600-7799,79.0
PK_D,Sirotčí důchod,T,Celkem,2015,I7800T7999,7800-7999,65.0
PK_D,Sirotčí důchod,T,Celkem,2015,I8000T8199,8000-8199,45.0
PK_D,Sirotčí důchod,T,Celkem,2015,I8200T8399,8200-8399,41.0
PK_D,Sirotčí důchod,T,Celkem,2015,I8400T8599,8400-8599,18.0
PK_D,Sirotčí důchod,T,Celkem,2015,I8600T8799,8600-8799,17.0
PK_D,Sirotčí důchod,T,Celkem,2015,I8800T8999,8800-8999,16.0
PK_D,Sirotčí důchod,T,Celkem,2015,I9000T9199,9000-9199,10.0
PK_D,Sirotčí důchod,T,Celkem,2015,I9200T9399,9200-9399,15.0
PK_D,Sirotčí důchod,T,Celkem,2015,I9400T9599,9400-9599,13.0
PK_D,Sirotčí důchod,T,Celkem,2015,I9600T9799,9600-9799,9.0
PK_D,Sirotčí důchod,T,Celkem,2015,I9800T9999,9800-9999,6.0
PK_D,Sirotčí důchod,T,Celkem,2015,I_GE18000,18000+,0.0
PK_D,Sirotčí důchod,T,Celkem,2015,I_T,Celkem,4762.0
PK_D,Sirotčí důchod,T,Celkem,2015,I_X,Neudáno,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I10000T10199,10000-10199,4.0
PK_D,Sirotčí důchod,T,Celkem,2016,I10200T10399,10200-10399,7.0
PK_D,Sirotčí důchod,T,Celkem,2016,I10400T10599,10400-10599,7.0
PK_D,Sirotčí důchod,T,Celkem,2016,I10600T10799,10600-10799,5.0
PK_D,Sirotčí důchod,T,Celkem,2016,I10800T10999,10800-10999,3.0
PK_D,Sirotčí důchod,T,Celkem,2016,I11000T11199,11000-11199,2.0
PK_D,Sirotčí důchod,T,Celkem,2016,I11200T11399,11200-11399,3.0
PK_D,Sirotčí důchod,T,Celkem,2016,I11400T11599,11400-11599,6.0
PK_D,Sirotčí důchod,T,Celkem,2016,I11600T11799,11600-11799,2.0
PK_D,Sirotčí důchod,T,Celkem,2016,I11800T11999,11800-11999,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I12000T12199,12000-12199,4.0
PK_D,Sirotčí důchod,T,Celkem,2016,I12200T12399,12200-12399,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I12400T12599,12400-12599,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I12600T12799,12600-12799,1.0
PK_D,Sirotčí důchod,T,Celkem,2016,I12800T12999,12800-12999,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I13000T13499,13000-13499,5.0
PK_D,Sirotčí důchod,T,Celkem,2016,I13500T13999,13500-13999,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I14000T14499,14000-14499,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I14500T14999,14500-14999,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I15000T15499,15000-15499,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I15500T15999,15500-15999,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I16000T16499,16000-16499,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I16500T16999,16500-16999,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I17000T17499,17000-17499,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I17500T17999,17500-17999,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I1T2999,1-2999,235.0
PK_D,Sirotčí důchod,T,Celkem,2016,I3000T3499,3000-3499,181.0
PK_D,Sirotčí důchod,T,Celkem,2016,I3500T3999,3500-3999,110.0
PK_D,Sirotčí důchod,T,Celkem,2016,I4000T4499,4000-4499,114.0
PK_D,Sirotčí důchod,T,Celkem,2016,I4500T4999,4500-4999,182.0
PK_D,Sirotčí důchod,T,Celkem,2016,I5000T5199,5000-5199,82.0
PK_D,Sirotčí důchod,T,Celkem,2016,I5200T5399,5200-5399,457.0
PK_D,Sirotčí důchod,T,Celkem,2016,I5400T5599,5400-5599,236.0
PK_D,Sirotčí důchod,T,Celkem,2016,I5600T5799,5600-5799,225.0
PK_D,Sirotčí důchod,T,Celkem,2016,I5800T5999,5800-5999,198.0
PK_D,Sirotčí důchod,T,Celkem,2016,I6000T6199,6000-6199,283.0
PK_D,Sirotčí důchod,T,Celkem,2016,I6200T6399,6200-6399,301.0
PK_D,Sirotčí důchod,T,Celkem,2016,I6400T6599,6400-6599,304.0
PK_D,Sirotčí důchod,T,Celkem,2016,I6600T6799,6600-6799,301.0
PK_D,Sirotčí důchod,T,Celkem,2016,I6800T6999,6800-6999,257.0
PK_D,Sirotčí důchod,T,Celkem,2016,I7000T7199,7000-7199,189.0
PK_D,Sirotčí důchod,T,Celkem,2016,I7200T7399,7200-7399,159.0
PK_D,Sirotčí důchod,T,Celkem,2016,I7400T7599,7400-7599,137.0
PK_D,Sirotčí důchod,T,Celkem,2016,I7600T7799,7600-7799,84.0
PK_D,Sirotčí důchod,T,Celkem,2016,I7800T7999,7800-7999,81.0
PK_D,Sirotčí důchod,T,Celkem,2016,I8000T8199,8000-8199,54.0
PK_D,Sirotčí důchod,T,Celkem,2016,I8200T8399,8200-8399,35.0
PK_D,Sirotčí důchod,T,Celkem,2016,I8400T8599,8400-8599,33.0
PK_D,Sirotčí důchod,T,Celkem,2016,I8600T8799,8600-8799,29.0
PK_D,Sirotčí důchod,T,Celkem,2016,I8800T8999,8800-8999,30.0
PK_D,Sirotčí důchod,T,Celkem,2016,I9000T9199,9000-9199,10.0
PK_D,Sirotčí důchod,T,Celkem,2016,I9200T9399,9200-9399,4.0
PK_D,Sirotčí důchod,T,Celkem,2016,I9400T9599,9400-9599,19.0
PK_D,Sirotčí důchod,T,Celkem,2016,I9600T9799,9600-9799,9.0
PK_D,Sirotčí důchod,T,Celkem,2016,I9800T9999,9800-9999,3.0
PK_D,Sirotčí důchod,T,Celkem,2016,I_GE18000,18000+,0.0
PK_D,Sirotčí důchod,T,Celkem,2016,I_T,Celkem,4391.0
PK_D,Sirotčí důchod,T,Celkem,2016,I_X,Neudáno,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I10000T10199,10000-10199,4.0
PK_D,Sirotčí důchod,T,Celkem,2017,I10200T10399,10200-10399,6.0
PK_D,Sirotčí důchod,T,Celkem,2017,I10400T10599,10400-10599,10.0
PK_D,Sirotčí důchod,T,Celkem,2017,I10600T10799,10600-10799,2.0
PK_D,Sirotčí důchod,T,Celkem,2017,I10800T10999,10800-10999,5.0
PK_D,Sirotčí důchod,T,Celkem,2017,I11000T11199,11000-11199,7.0
PK_D,Sirotčí důchod,T,Celkem,2017,I11200T11399,11200-11399,3.0
PK_D,Sirotčí důchod,T,Celkem,2017,I11400T11599,11400-11599,8.0
PK_D,Sirotčí důchod,T,Celkem,2017,I11600T11799,11600-11799,5.0
PK_D,Sirotčí důchod,T,Celkem,2017,I11800T11999,11800-11999,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I12000T12199,12000-12199,7.0
PK_D,Sirotčí důchod,T,Celkem,2017,I12200T12399,12200-12399,1.0
PK_D,Sirotčí důchod,T,Celkem,2017,I12400T12599,12400-12599,3.0
PK_D,Sirotčí důchod,T,Celkem,2017,I12600T12799,12600-12799,3.0
PK_D,Sirotčí důchod,T,Celkem,2017,I12800T12999,12800-12999,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I13000T13499,13000-13499,3.0
PK_D,Sirotčí důchod,T,Celkem,2017,I13500T13999,13500-13999,4.0
PK_D,Sirotčí důchod,T,Celkem,2017,I14000T14499,14000-14499,3.0
PK_D,Sirotčí důchod,T,Celkem,2017,I14500T14999,14500-14999,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I15000T15499,15000-15499,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I15500T15999,15500-15999,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I16000T16499,16000-16499,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I16500T16999,16500-16999,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I17000T17499,17000-17499,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I17500T17999,17500-17999,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I1T2999,1-2999,157.0
PK_D,Sirotčí důchod,T,Celkem,2017,I3000T3499,3000-3499,137.0
PK_D,Sirotčí důchod,T,Celkem,2017,I3500T3999,3500-3999,113.0
PK_D,Sirotčí důchod,T,Celkem,2017,I4000T4499,4000-4499,101.0
PK_D,Sirotčí důchod,T,Celkem,2017,I4500T4999,4500-4999,120.0
PK_D,Sirotčí důchod,T,Celkem,2017,I5000T5199,5000-5199,67.0
PK_D,Sirotčí důchod,T,Celkem,2017,I5200T5399,5200-5399,122.0
PK_D,Sirotčí důchod,T,Celkem,2017,I5400T5599,5400-5599,384.0
PK_D,Sirotčí důchod,T,Celkem,2017,I5600T5799,5600-5799,205.0
PK_D,Sirotčí důchod,T,Celkem,2017,I5800T5999,5800-5999,169.0
PK_D,Sirotčí důchod,T,Celkem,2017,I6000T6199,6000-6199,227.0
PK_D,Sirotčí důchod,T,Celkem,2017,I6200T6399,6200-6399,279.0
PK_D,Sirotčí důchod,T,Celkem,2017,I6400T6599,6400-6599,263.0
PK_D,Sirotčí důchod,T,Celkem,2017,I6600T6799,6600-6799,240.0
PK_D,Sirotčí důchod,T,Celkem,2017,I6800T6999,6800-6999,282.0
PK_D,Sirotčí důchod,T,Celkem,2017,I7000T7199,7000-7199,245.0
PK_D,Sirotčí důchod,T,Celkem,2017,I7200T7399,7200-7399,225.0
PK_D,Sirotčí důchod,T,Celkem,2017,I7400T7599,7400-7599,149.0
PK_D,Sirotčí důchod,T,Celkem,2017,I7600T7799,7600-7799,141.0
PK_D,Sirotčí důchod,T,Celkem,2017,I7800T7999,7800-7999,123.0
PK_D,Sirotčí důchod,T,Celkem,2017,I8000T8199,8000-8199,84.0
PK_D,Sirotčí důchod,T,Celkem,2017,I8200T8399,8200-8399,51.0
PK_D,Sirotčí důchod,T,Celkem,2017,I8400T8599,8400-8599,38.0
PK_D,Sirotčí důchod,T,Celkem,2017,I8600T8799,8600-8799,41.0
PK_D,Sirotčí důchod,T,Celkem,2017,I8800T8999,8800-8999,25.0
PK_D,Sirotčí důchod,T,Celkem,2017,I9000T9199,9000-9199,11.0
PK_D,Sirotčí důchod,T,Celkem,2017,I9200T9399,9200-9399,13.0
PK_D,Sirotčí důchod,T,Celkem,2017,I9400T9599,9400-9599,17.0
PK_D,Sirotčí důchod,T,Celkem,2017,I9600T9799,9600-9799,16.0
PK_D,Sirotčí důchod,T,Celkem,2017,I9800T9999,9800-9999,17.0
PK_D,Sirotčí důchod,T,Celkem,2017,I_GE18000,18000+,0.0
PK_D,Sirotčí důchod,T,Celkem,2017,I_T,Celkem,4136.0
PK_D,Sirotčí důchod,T,Celkem,2017,I_X,Neudáno,0.0
PK_D,Sirotčí důchod,T,Celkem,2018,I10000T10199,10000-10199,13.0
PK_D,Sirotčí důchod,T,Celkem,2018,I10200T10399,10200-10399,13.0
PK_D,Sirotčí důchod,T,Celkem,2018,I10400T10599,10400-10599,10.0
PK_D,Sirotčí důchod,T,Celkem,2018,I10600T10799,10600-10799,8.0
PK_D,Sirotčí důchod,T,Celkem,2018,I10800T10999,10800-10999,9.0
PK_D,Sirotčí důchod,T,Celkem,2018,I11000T11199,11000-11199,11.0
PK_D,Sirotčí důchod,T,Celkem,2018,I11200T11399,11200-11399,3.0
PK_D,Sirotčí důchod,T,Celkem,2018,I11400T11599,11400-11599,4.0
PK_D,Sirotčí důchod,T,Celkem,2018,I11600T11799,11600-11799,8.0
PK_D,Sirotčí důchod,T,Celkem,2018,I11800T11999,11800-11999,8.0
PK_D,Sirotčí důchod,T,Celkem,2018,I12000T12199,12000-12199,6.0
PK_D,Sirotčí důchod,T,Celkem,2018,I12200T12399,12200-12399,2.0
PK_D,Sirotčí důchod,T,Celkem,2018,I12400T12599,12400-12599,4.0
PK_D,Sirotčí důchod,T,Celkem,2018,I12600T12799,12600-12799,5.0
PK_D,Sirotčí důchod,T,Celkem,2018,I12800T12999,12800-12999,2.0
PK_D,Sirotčí důchod,T,Celkem,2018,I13000T13499,13000-13499,6.0
PK_D,Sirotčí důchod,T,Celkem,2018,I13500T13999,13500-13999,2.0
PK_D,Sirotčí důchod,T,Celkem,2018,I14000T14499,14000-14499,11.0
PK_D,Sirotčí důchod,T,Celkem,2018,I14500T14999,14500-14999,8.0
PK_D,Sirotčí důchod,T,Celkem,2018,I15000T15499,15000-15499,0.0
PK_D,Sirotčí důchod,T,Celkem,2018,I15500T15999,15500-15999,1.0
PK_D,Sirotčí důchod,T,Celkem,2018,I16000T16499,16000-16499,0.0
PK_D,Sirotčí důchod,T,Celkem,2018,I16500T16999,16500-16999,0.0
PK_D,Sirotčí důchod,T,Celkem,2018,I17000T17499,17000-17499,0.0
PK_D,Sirotčí důchod,T,Celkem,2018,I17500T17999,17500-17999,0.0
PK_D,Sirotčí důchod,T,Celkem,2018,I1T2999,1-2999,31.0
PK_D,Sirotčí důchod,T,Celkem,2018,I3000T3499,3000-3499,377.0
PK_D,Sirotčí důchod,T,Celkem,2018,I3500T3999,3500-3999,162.0
PK_D,Sirotčí důchod,T,Celkem,2018,I4000T4499,4000-4499,125.0
PK_D,Sirotčí důchod,T,Celkem,2018,I4500T4999,4500-4999,98.0
PK_D,Sirotčí důchod,T,Celkem,2018,I5000T5199,5000-5199,70.0
PK_D,Sirotčí důchod,T,Celkem,2018,I5200T5399,5200-5399,58.0
PK_D,Sirotčí důchod,T,Celkem,2018,I5400T5599,5400-5599,76.0
PK_D,Sirotčí důchod,T,Celkem,2018,I5600T5799,5600-5799,225.0
PK_D,Sirotčí důchod,T,Celkem,2018,I5800T5999,5800-5999,410.0
PK_D,Sirotčí důchod,T,Celkem,2018,I6000T6199,6000-6199,167.0
PK_D,Sirotčí důchod,T,Celkem,2018,I6200T6399,6200-6399,193.0
PK_D,Sirotčí důchod,T,Celkem,2018,I6400T6599,6400-6599,245.0
PK_D,Sirotčí důchod,T,Celkem,2018,I6600T6799,6600-6799,253.0
PK_D,Sirotčí důchod,T,Celkem,2018,I6800T6999,6800-6999,253.0
PK_D,Sirotčí důchod,T,Celkem,2018,I7000T7199,7000-7199,249.0
PK_D,Sirotčí důchod,T,Celkem,2018,I7200T7399,7200-7399,229.0
PK_D,Sirotčí důchod,T,Celkem,2018,I7400T7599,7400-7599,222.0
PK_D,Sirotčí důchod,T,Celkem,2018,I7600T7799,7600-7799,214.0
PK_D,Sirotčí důchod,T,Celkem,2018,I7800T7999,7800-7999,171.0
PK_D,Sirotčí důchod,T,Celkem,2018,I8000T8199,8000-8199,123.0
PK_D,Sirotčí důchod,T,Celkem,2018,I8200T8399,8200-8399,123.0
PK_D,Sirotčí důchod,T,Celkem,2018,I8400T8599,8400-8599,105.0
PK_D,Sirotčí důchod,T,Celkem,2018,I8600T8799,8600-8799,61.0
PK_D,Sirotčí důchod,T,Celkem,2018,I8800T8999,8800-8999,57.0
PK_D,Sirotčí důchod,T,Celkem,2018,I9000T9199,9000-9199,48.0
PK_D,Sirotčí důchod,T,Celkem,2018,I9200T9399,9200-9399,29.0
PK_D,Sirotčí důchod,T,Celkem,2018,I9400T9599,9400-9599,16.0
PK_D,Sirotčí důchod,T,Celkem,2018,I9600T9799,9600-9799,20.0
PK_D,Sirotčí důchod,T,Celkem,2018,I9800T9999,9800-9999,10.0
PK_D,Sirotčí důchod,T,Celkem,2018,I_GE18000,18000+,0.0
PK_D,Sirotčí důchod,T,Celkem,2018,I_T,Celkem,4554.0
PK_D,Sirotčí důchod,T,Celkem,2018,I_X,Neudáno,0.0
PK_D,Sirotčí důchod,T,Celkem,2019,I10000T10199,10000-10199,34.0
PK_D,Sirotčí důchod,T,Celkem,2019,I10200T10399,10200-10399,41.0
PK_D,Sirotčí důchod,T,Celkem,2019,I10400T10599,10400-10599,14.0
PK_D,Sirotčí důchod,T,Celkem,2019,I10600T10799,10600-10799,19.0
PK_D,Sirotčí důchod,T,Celkem,2019,I10800T10999,10800-10999,13.0
PK_D,Sirotčí důchod,T,Celkem,2019,I11000T11199,11000-11199,21.0
PK_D,Sirotčí důchod,T,Celkem,2019,I11200T11399,11200-11399,21.0
PK_D,Sirotčí důchod,T,Celkem,2019,I11400T11599,11400-11599,14.0
PK_D,Sirotčí důchod,T,Celkem,2019,I11600T11799,11600-11799,9.0
PK_D,Sirotčí důchod,T,Celkem,2019,I11800T11999,11800-11999,12.0
PK_D,Sirotčí důchod,T,Celkem,2019,I12000T12199,12000-12199,9.0
PK_D,Sirotčí důchod,T,Celkem,2019,I12200T12399,12200-12399,7.0
PK_D,Sirotčí důchod,T,Celkem,2019,I12400T12599,12400-12599,7.0
PK_D,Sirotčí důchod,T,Celkem,2019,I12600T12799,12600-12799,1.0
PK_D,Sirotčí důchod,T,Celkem,2019,I12800T12999,12800-12999,2.0
PK_D,Sirotčí důchod,T,Celkem,2019,I13000T13499,13000-13499,4.0
PK_D,Sirotčí důchod,T,Celkem,2019,I13500T13999,13500-13999,6.0
PK_D,Sirotčí důchod,T,Celkem,2019,I14000T14499,14000-14499,11.0
PK_D,Sirotčí důchod,T,Celkem,2019,I14500T14999,14500-14999,7.0
PK_D,Sirotčí důchod,T,Celkem,2019,I15000T15499,15000-15499,7.0
PK_D,Sirotčí důchod,T,Celkem,2019,I15500T15999,15500-15999,3.0
PK_D,Sirotčí důchod,T,Celkem,2019,I16000T16499,16000-16499,3.0
PK_D,Sirotčí důchod,T,Celkem,2019,I16500T16999,16500-16999,1.0
PK_D,Sirotčí důchod,T,Celkem,2019,I17000T17499,17000-17499,0.0
PK_D,Sirotčí důchod,T,Celkem,2019,I17500T17999,17500-17999,0.0
PK_D,Sirotčí důchod,T,Celkem,2019,I1T2999,1-2999,25.0
PK_D,Sirotčí důchod,T,Celkem,2019,I3000T3499,3000-3499,6.0
PK_D,Sirotčí důchod,T,Celkem,2019,I3500T3999,3500-3999,276.0
PK_D,Sirotčí důchod,T,Celkem,2019,I4000T4499,4000-4499,153.0
PK_D,Sirotčí důchod,T,Celkem,2019,I4500T4999,4500-4999,89.0
PK_D,Sirotčí důchod,T,Celkem,2019,I5000T5199,5000-5199,37.0
PK_D,Sirotčí důchod,T,Celkem,2019,I5200T5399,5200-5399,32.0
PK_D,Sirotčí důchod,T,Celkem,2019,I5400T5599,5400-5599,31.0
PK_D,Sirotčí důchod,T,Celkem,2019,I5600T5799,5600-5799,36.0
PK_D,Sirotčí důchod,T,Celkem,2019,I5800T5999,5800-5999,54.0
PK_D,Sirotčí důchod,T,Celkem,2019,I6000T6199,6000-6199,57.0
PK_D,Sirotčí důchod,T,Celkem,2019,I6200T6399,6200-6399,114.0
PK_D,Sirotčí důchod,T,Celkem,2019,I6400T6599,6400-6599,128.0
PK_D,Sirotčí důchod,T,Celkem,2019,I6600T6799,6600-6799,349.0
PK_D,Sirotčí důchod,T,Celkem,2019,I6800T6999,6800-6999,133.0
PK_D,Sirotčí důchod,T,Celkem,2019,I7000T7199,7000-7199,150.0
PK_D,Sirotčí důchod,T,Celkem,2019,I7200T7399,7200-7399,260.0
PK_D,Sirotčí důchod,T,Celkem,2019,I7400T7599,7400-7599,228.0
PK_D,Sirotčí důchod,T,Celkem,2019,I7600T7799,7600-7799,252.0
PK_D,Sirotčí důchod,T,Celkem,2019,I7800T7999,7800-7999,236.0
PK_D,Sirotčí důchod,T,Celkem,2019,I8000T8199,8000-8199,224.0
PK_D,Sirotčí důchod,T,Celkem,2019,I8200T8399,8200-8399,217.0
PK_D,Sirotčí důchod,T,Celkem,2019,I8400T8599,8400-8599,178.0
PK_D,Sirotčí důchod,T,Celkem,2019,I8600T8799,8600-8799,149.0
PK_D,Sirotčí důchod,T,Celkem,2019,I8800T8999,8800-8999,145.0
PK_D,Sirotčí důchod,T,Celkem,2019,I9000T9199,9000-9199,116.0
PK_D,Sirotčí důchod,T,Celkem,2019,I9200T9399,9200-9399,87.0
PK_D,Sirotčí důchod,T,Celkem,2019,I9400T9599,9400-9599,76.0
PK_D,Sirotčí důchod,T,Celkem,2019,I9600T9799,9600-9799,52.0
PK_D,Sirotčí důchod,T,Celkem,2019,I9800T9999,9800-9999,33.0
PK_D,Sirotčí důchod,T,Celkem,2019,I_GE18000,18000+,0.0
PK_D,Sirotčí důchod,T,Celkem,2019,I_T,Celkem,4189.0
PK_D,Sirotčí důchod,T,Celkem,2019,I_X,Neudáno,0.0
PK_D,Sirotčí důchod,T,Celkem,2020,I10000T10499,10000-10499,151.0
